ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,rsi,adx14,low,rsi_ok,adx_level_ok,high
2024-11-11,IWM,B,pullback_gate_fail,LONG,,,3.0,75.36157755263268,19.893658121646745,,True,False,
2024-11-12,IWM,B,pullback_entry,LONG,230.70146034002306,,4.0,66.71476722878008,21.19914629721285,236.59,,,
2024-11-15,IWM,B,flip_armed,SHORT,241.15597762091087,corrective,,,,,,,
2024-11-18,IWM,B,pullback_gate_fail,SHORT,,,1.0,52.63503610290069,19.275972303290036,,False,False,
2024-11-19,IWM,B,pullback_gate_fail,SHORT,,,2.0,54.88313570881712,17.932893950786823,,False,False,
2024-11-20,IWM,B,pullback_gate_fail,SHORT,,,3.0,55.18670962126017,16.678439871417073,,False,False,
2024-11-21,IWM,B,pullback_gate_fail,SHORT,,,4.0,60.1716855602641,16.52156020260378,,False,False,
2024-11-22,IWM,B,pullback_gate_fail,SHORT,,,5.0,64.68109412134415,17.043922023157172,,False,False,
2024-11-25,IWM,B,reflip_disarm,SHORT,,,6.0,,,,,,
2024-11-25,IWM,B,flip_armed,LONG,232.1347734521655,corrective,,,,,,,
2024-11-26,IWM,B,pullback_gate_fail,LONG,,,1.0,64.90747955057883,19.08458099121492,,True,False,
2024-11-27,IWM,B,pullback_entry,LONG,232.1347734521655,,2.0,65.24997868856849,20.04214783401136,240.45,,,
2024-12-17,IWM,B,flip_armed,SHORT,240.2845591249855,corrective,,,,,,,
2024-12-18,IWM,B,pullback_gate_fail,SHORT,,,1.0,30.724547001745535,18.09647467761173,,True,False,
2024-12-19,IWM,B,pullback_gate_fail,SHORT,,,2.0,29.9433514947995,19.686763732116876,,True,False,
2024-12-20,IWM,B,pullback_entry,SHORT,233.01859289123826,,3.0,34.78713747747791,21.332523434976146,218.11,,,
2025-01-21,IWM,B,flip_armed,LONG,218.32221991823064,corrective,,,,,,,
2025-01-22,IWM,B,pullback_gate_fail,LONG,,,1.0,54.86910693363914,19.156907105173087,,True,False,
2025-01-23,IWM,B,pullback_gate_fail,LONG,,,2.0,56.522220267123515,18.17670576198278,,True,False,
2025-01-24,IWM,B,pullback_gate_fail,LONG,,,3.0,55.29901800248075,17.488294138584664,,True,False,
2025-01-27,IWM,B,pullback_gate_fail,LONG,,,4.0,51.01852177606047,16.42638497542806,,True,False,
2025-01-28,IWM,B,pullback_gate_fail,LONG,,,5.0,51.4123014136714,15.4566757218141,,True,False,
2025-01-29,IWM,B,pullback_gate_fail,LONG,,,6.0,50.53722210985728,14.358681055081844,,True,False,
2025-01-30,IWM,B,pullback_gate_fail,LONG,,,7.0,54.87033998261123,13.866175200942404,,True,False,
2025-01-31,IWM,B,pullback_gate_fail,LONG,,,8.0,50.776728972265886,12.939326833287481,,True,False,
2025-02-03,IWM,B,pullback_gate_fail,LONG,,,9.0,45.126164927120904,13.237444595006568,,False,False,
2025-02-04,IWM,B,pullback_gate_fail,LONG,,,10.0,51.45958523728551,13.003894671110674,,True,False,
2025-02-05,IWM,B,pullback_gate_fail,LONG,,,11.0,55.815299972685196,12.110954915054478,,True,False,
2025-02-06,IWM,B,pullback_gate_fail,LONG,,,12.0,54.080148976850055,11.529872821686185,,True,False,
2025-02-07,IWM,B,pullback_gate_fail,LONG,,,13.0,48.949274225166434,10.901435038478066,,False,False,
2025-02-10,IWM,B,pullback_gate_fail,LONG,,,14.0,50.80319471717851,10.31788566835624,,True,False,
2025-02-11,IWM,B,pullback_gate_fail,LONG,,,15.0,48.36566825615647,10.0811803092433,,False,False,
2025-02-12,IWM,B,window_expired,LONG,,,16.0,,,,,,
2025-02-21,IWM,B,flip_armed,SHORT,230.76900705530267,corrective,,,,,,,
2025-02-24,IWM,B,pullback_gate_fail,SHORT,,,1.0,33.490232372084805,12.887477916598733,,True,False,
2025-02-25,IWM,B,pullback_gate_fail,SHORT,,,2.0,32.47581998125257,14.912323969971085,,True,False,
2025-02-26,IWM,B,pullback_gate_fail,SHORT,,,3.0,33.27215455672571,16.347916808337686,,True,False,
2025-02-27,IWM,B,pullback_gate_fail,SHORT,,,4.0,29.16114498688158,18.14042987404951,,True,False,
2025-02-28,IWM,B,pullback_entry,SHORT,222.01406247608566,,5.0,35.07605024654276,20.005136725270738,210.97,,,
2025-04-29,IWM,B,flip_armed,LONG,180.20770396504514,corrective,,,,,,,
2025-04-30,IWM,B,pullback_gate_fail,LONG,,,1.0,51.37070672407522,19.7058534250459,,True,False,
2025-05-01,IWM,B,pullback_gate_fail,LONG,,,2.0,53.05079995715618,19.133427898800008,,True,False,
2025-05-02,IWM,B,pullback_gate_fail,LONG,,,3.0,58.119351055308826,19.23267101863251,,True,False,
2025-05-05,IWM,B,pullback_gate_fail,LONG,,,4.0,55.93691211318347,19.30642786175881,,True,False,
2025-05-06,IWM,B,pullback_gate_fail,LONG,,,5.0,52.704155149046734,18.72487372172488,,True,False,
2025-05-07,IWM,B,pullback_gate_fail,LONG,,,6.0,53.623713470568184,18.184859163121942,,True,False,
2025-05-08,IWM,B,pullback_gate_fail,LONG,,,7.0,58.24959155139296,18.499908447104485,,True,False,
2025-05-09,IWM,B,pullback_gate_fail,LONG,,,8.0,57.599999960969086,18.79245421080256,,True,False,
2025-05-12,IWM,B,pullback_entry,LONG,195.17609809604,,9.0,65.03299573290857,20.218584847852913,205.84,,,
2025-08-01,IWM,B,flip_armed,SHORT,223.64568893870165,trending,,,,,,,
2025-08-04,IWM,B,pullback_gate_fail,SHORT,,,1.0,50.04210089923814,16.17323657460534,,False,False,
2025-08-05,IWM,B,pullback_gate_fail,SHORT,,,2.0,51.9469962859357,15.630758403547311,,False,False,
2025-08-06,IWM,B,pullback_gate_fail,SHORT,,,3.0,51.396819991701605,15.127028673279142,,False,False,
2025-08-07,IWM,B,pullback_gate_fail,SHORT,,,4.0,50.11310630259367,14.074437554144518,,False,False,
2025-08-08,IWM,B,pullback_gate_fail,SHORT,,,5.0,50.99821331608814,13.097031514948082,,False,False,
2025-08-11,IWM,B,pullback_gate_fail,SHORT,,,6.0,50.8714302153187,12.164375829739189,,False,False,
2025-08-12,IWM,B,reflip_disarm,SHORT,,,7.0,,,,,,
2025-08-12,IWM,B,flip_armed,LONG,215.1179774502547,trending,,,,,,,
2025-08-13,IWM,B,pullback_gate_fail,LONG,,,1.0,67.38374301944282,14.312918534148347,,True,False,
2025-08-14,IWM,B,pullback_gate_fail,LONG,,,2.0,60.973536543401075,15.135723534499556,,True,False,
2025-08-15,IWM,B,pullback_gate_fail,LONG,,,3.0,58.845792820565656,15.849279820952205,,True,False,
2025-08-18,IWM,B,pullback_gate_fail,LONG,,,4.0,60.0415578811941,16.511867801229663,,True,False,
2025-08-19,IWM,B,pullback_gate_fail,LONG,,,5.0,56.399148494012685,16.646580004809266,,True,False,
2025-08-20,IWM,B,pullback_gate_fail,LONG,,,6.0,54.75660362665292,16.062391835133873,,True,False,
2025-08-21,IWM,B,pullback_gate_fail,LONG,,,7.0,55.827540566652885,15.519931391863867,,True,False,
2025-08-22,IWM,B,pullback_gate_fail,LONG,,,8.0,67.43098285442832,17.020500438901554,,True,False,
2025-08-25,IWM,B,pullback_gate_fail,LONG,,,9.0,62.519790266484044,18.413885982579405,,True,False,
2025-08-26,IWM,B,pullback_gate_fail,LONG,,,10.0,64.63025531449708,19.806615905762357,,True,False,
2025-08-27,IWM,B,pullback_entry,LONG,226.0286048990572,,11.0,66.4979887004896,21.317914425601987,233.565,,,
2025-10-10,IWM,B,flip_armed,SHORT,251.90817122066437,trending,,,,,,,
2025-10-13,IWM,B,pullback_gate_fail,SHORT,,,1.0,55.6231553213609,24.304193812159404,,False,True,
2025-10-14,IWM,B,pullback_gate_fail,SHORT,,,2.0,60.132032857271284,23.32396965312614,,False,True,
2025-10-15,IWM,B,pullback_gate_fail,SHORT,,,3.0,62.949281529150134,23.103375069988626,,False,True,
2025-10-16,IWM,B,pullback_gate_fail,SHORT,,,4.0,54.168576688252166,22.019343090290782,,False,True,
2025-10-17,IWM,B,pullback_gate_fail,SHORT,,,5.0,51.679602221035985,20.515406025150522,,False,True,
2025-10-20,IWM,B,pullback_gate_fail,SHORT,,,6.0,57.57188824105956,19.708323553973813,,False,False,
2025-10-21,IWM,B,pullback_gate_fail,SHORT,,,7.0,55.792631428764565,18.79229698486787,,False,False,
2025-10-22,IWM,B,pullback_gate_fail,SHORT,,,8.0,50.58725939845092,18.066772275444965,,False,False,
2025-10-23,IWM,B,pullback_gate_fail,SHORT,,,9.0,54.4526275748735,17.31369314153128,,False,False,
2025-10-24,IWM,B,pullback_gate_fail,SHORT,,,10.0,58.02429006527651,16.49126691509295,,False,False,
2025-10-27,IWM,B,pullback_gate_fail,SHORT,,,11.0,59.02121656172035,15.967966070062802,,False,False,
2025-10-28,IWM,B,pullback_gate_fail,SHORT,,,12.0,56.75212733688509,15.128273644466672,,False,False,
2025-10-29,IWM,B,pullback_gate_fail,SHORT,,,13.0,53.250524901550676,14.561835165442023,,False,False,
2025-10-30,IWM,B,pullback_gate_fail,SHORT,,,14.0,50.30269861781493,14.04834801461316,,False,False,
2025-10-31,IWM,B,pullback_gate_fail,SHORT,,,15.0,52.36723829063366,13.791043905055625,,False,False,
2025-11-03,IWM,B,window_expired,SHORT,,,16.0,,,,,,
2025-11-25,IWM,B,flip_armed,LONG,229.39319931837827,corrective,,,,,,,
2025-11-26,IWM,B,pullback_entry,LONG,233.73237938654046,,1.0,58.499650231140684,20.57586304489616,244.79,,,
2026-01-30,IWM,B,flip_armed,SHORT,270.52068414388486,corrective,,,,,,,
2026-02-02,IWM,B,pullback_gate_fail,SHORT,,,1.0,54.531383672268404,20.099916616222345,,False,True,
2026-02-03,IWM,B,pullback_gate_fail,SHORT,,,2.0,55.558404215723634,19.224881372776508,,False,False,
2026-02-04,IWM,B,pullback_gate_fail,SHORT,,,3.0,51.0563582853433,17.997088965663785,,False,False,
2026-02-05,IWM,B,pullback_gate_fail,SHORT,,,4.0,43.651269392995566,17.161547874581075,,True,False,
2026-02-06,IWM,B,pullback_gate_fail,SHORT,,,5.0,57.06398826067235,16.58761421263383,,False,False,
2026-02-09,IWM,B,pullback_gate_fail,SHORT,,,6.0,59.230626837084024,16.50274437026831,,False,False,
2026-02-10,IWM,B,pullback_gate_fail,SHORT,,,7.0,58.000187783574845,16.613607035371757,,False,False,
2026-02-11,IWM,B,pullback_gate_fail,SHORT,,,8.0,55.90981618303867,15.620973314605443,,False,False,
2026-02-12,IWM,B,pullback_gate_fail,SHORT,,,9.0,47.777789671649614,15.202213834871767,,True,False,
2026-02-13,IWM,B,pullback_gate_fail,SHORT,,,10.0,52.45498874227756,14.813365746547639,,False,False,
2026-02-17,IWM,B,pullback_gate_fail,SHORT,,,11.0,52.577507587914816,14.452292521675234,,False,False,
2026-02-18,IWM,B,pullback_gate_fail,SHORT,,,12.0,53.913313777089755,13.45264966708953,,False,False,
2026-02-19,IWM,B,pullback_gate_fail,SHORT,,,13.0,54.8030371356676,12.666390523123686,,False,False,
2026-02-20,IWM,B,pullback_gate_fail,SHORT,,,14.0,54.91061099486802,12.293777981170397,,False,False,
2026-02-23,IWM,B,pullback_gate_fail,SHORT,,,15.0,47.697396217464394,11.968033021902345,,True,False,
2026-02-24,IWM,B,window_expired,SHORT,,,16.0,,,,,,
2023-09-11,META,B,flip_armed,LONG,282.8961341480267,corrective,,,,,,,
2023-09-12,META,B,pullback_gate_fail,LONG,,,1.0,53.41358049259844,15.970621634150561,,True,False,
2023-09-13,META,B,pullback_gate_fail,LONG,,,2.0,55.98658802790768,15.819922991609983,,True,False,
2023-09-14,META,B,pullback_gate_fail,LONG,,,3.0,60.76840787101452,16.460313979811527,,True,False,
2023-09-15,META,B,pullback_gate_fail,LONG,,,4.0,50.69558163253466,15.912428061392749,,True,False,
2023-09-18,META,B,pullback_gate_fail,LONG,,,5.0,52.32104085809829,15.198055652292147,,True,False,
2023-09-19,META,B,pullback_gate_fail,LONG,,,6.0,54.267932462628806,14.894239655369455,,True,False,
2023-09-20,META,B,pullback_gate_fail,LONG,,,7.0,49.633100230364434,14.92277998623715,,False,False,
2023-09-21,META,B,pullback_gate_fail,LONG,,,8.0,46.53580208548128,13.858993491668155,,False,False,
2023-09-22,META,B,pullback_gate_fail,LONG,,,9.0,49.4869624167016,13.633456133327375,,False,False,
2023-09-25,META,B,pullback_gate_fail,LONG,,,10.0,50.96136062284328,12.699522502390433,,True,False,
2023-09-26,META,B,pullback_gate_fail,LONG,,,11.0,49.4341004530139,11.832298416520416,,False,False,
2023-09-27,META,B,pullback_gate_fail,LONG,,,12.0,48.36325745965147,12.2170486279197,,False,False,
2023-09-28,META,B,pullback_gate_fail,LONG,,,13.0,53.895871195939314,11.78379078864352,,True,False,
2023-09-29,META,B,pullback_gate_fail,LONG,,,14.0,50.15824467871219,11.10971263442023,,True,False,
2023-10-02,META,B,pullback_gate_fail,LONG,,,15.0,55.7927827517701,10.483782919784318,,True,False,
2023-10-03,META,B,window_expired,LONG,,,16.0,,,,,,
2023-10-25,META,B,flip_armed,SHORT,327.9421267696877,corrective,,,,,,,
2023-10-26,META,B,pullback_gate_fail,SHORT,,,1.0,36.23574295431659,14.931956693497227,,True,False,
2023-10-27,META,B,pullback_gate_fail,SHORT,,,2.0,42.773797231729134,16.226849150927983,,True,False,
2023-10-30,META,B,pullback_gate_fail,SHORT,,,3.0,46.84308109035337,16.16092038898213,,True,False,
2023-10-31,META,B,pullback_gate_fail,SHORT,,,4.0,45.98985156469643,16.276784667564566,,True,False,
2023-11-01,META,B,pullback_gate_fail,SHORT,,,5.0,52.976546314553595,15.37666465637323,,False,False,
2023-11-02,META,B,pullback_gate_fail,SHORT,,,6.0,52.32810829708781,14.602073745497032,,False,False,
2023-11-03,META,B,reflip_disarm,SHORT,,,7.0,,,,,,
2023-11-03,META,B,flip_armed,LONG,288.95933376265134,trending,,,,,,,
2023-11-06,META,B,pullback_gate_fail,LONG,,,1.0,55.459109099331364,13.49086411239795,,True,False,
2023-11-07,META,B,pullback_gate_fail,LONG,,,2.0,57.41208981344532,13.376169318599649,,True,False,
2023-11-08,META,B,pullback_gate_fail,LONG,,,3.0,57.93954178222087,13.313077162862923,,True,False,
2023-11-09,META,B,pullback_gate_fail,LONG,,,4.0,58.587359439106955,13.551197804515235,,True,False,
2023-11-10,META,B,pullback_gate_fail,LONG,,,5.0,63.72955690198606,14.235868471950381,,True,False,
2023-11-13,META,B,pullback_gate_fail,LONG,,,6.0,63.99048117110642,15.18156638785814,,True,False,
2023-11-14,META,B,pullback_gate_fail,LONG,,,7.0,67.97183177023427,16.53656428847828,,True,False,
2023-11-15,META,B,pullback_gate_fail,LONG,,,8.0,64.19342211180489,17.24520618721089,,True,False,
2023-11-16,META,B,pullback_gate_fail,LONG,,,9.0,65.04483271516308,17.366422485065137,,True,False,
2023-11-17,META,B,pullback_gate_fail,LONG,,,10.0,65.59698526874577,17.570664692692397,,True,False,
2023-11-20,META,B,pullback_gate_fail,LONG,,,11.0,68.51561701556747,18.369290325110015,,True,False,
2023-11-21,META,B,pullback_gate_fail,LONG,,,12.0,64.97816134368716,19.110871269497803,,True,False,
2023-11-22,META,B,pullback_entry,LONG,322.40726513980803,,13.0,67.71147317376074,20.101806729516564,338.78,,,
2023-12-04,META,B,flip_armed,SHORT,336.44136863865174,trending,,,,,,,
2023-12-05,META,B,pullback_gate_fail,SHORT,,,1.0,43.38412506081409,18.416749698167234,,True,False,
2023-12-06,META,B,pullback_gate_fail,SHORT,,,2.0,42.621216159420065,18.34328975993634,,True,False,
2023-12-07,META,B,pullback_gate_fail,SHORT,,,3.0,51.63169974476164,17.25030411982967,,False,False,
2023-12-08,META,B,pullback_gate_fail,SHORT,,,4.0,56.63917567048921,16.51548890446146,,False,False,
2023-12-11,META,B,pullback_gate_fail,SHORT,,,5.0,49.98424208643265,15.369433136040618,,True,False,
2023-12-12,META,B,pullback_gate_fail,SHORT,,,6.0,56.573720203274185,15.066606632418276,,False,False,
2023-12-13,META,B,pullback_gate_fail,SHORT,,,7.0,56.905347445551996,15.251974971655828,,False,False,
2023-12-14,META,B,pullback_gate_fail,SHORT,,,8.0,55.63751921622169,14.792311184712991,,False,False,
2023-12-15,META,B,pullback_gate_fail,SHORT,,,9.0,55.80494922979054,14.896336674960931,,False,False,
2023-12-18,META,B,reflip_disarm,SHORT,,,10.0,,,,,,
2023-12-18,META,B,flip_armed,LONG,321.16558178645255,trending,,,,,,,
2023-12-19,META,B,pullback_gate_fail,LONG,,,1.0,66.85103457928957,17.332324266777253,,True,False,
2023-12-20,META,B,pullback_gate_fail,LONG,,,2.0,65.8422586797398,18.76961987323868,,True,False,
2023-12-21,META,B,pullback_entry,LONG,332.197696622324,,3.0,68.40912312215258,20.21238182530459,349.27,,,
2024-04-19,META,B,flip_armed,SHORT,527.4130530185045,corrective,,,,,,,
2024-04-22,META,B,pullback_entry,SHORT,522.180497716654,,1.0,41.45676258282101,22.318688969457963,473.58,,,
2024-06-05,META,B,flip_armed,LONG,461.6245454722292,corrective,,,,,,,
2024-06-06,META,B,pullback_gate_fail,LONG,,,1.0,61.05574612115182,13.503385545993464,,True,False,
2024-06-07,META,B,pullback_gate_fail,LONG,,,2.0,60.42553216070898,13.592796265820738,,True,False,
2024-06-10,META,B,pullback_gate_fail,LONG,,,3.0,64.91618152894411,13.95417788066328,,True,False,
2024-06-11,META,B,pullback_gate_fail,LONG,,,4.0,66.93248850824298,14.635555195439514,,True,False,
2024-06-12,META,B,pullback_gate_fail,LONG,,,5.0,67.40616900975452,15.662720427727805,,True,False,
2024-06-13,META,B,pullback_gate_fail,LONG,,,6.0,63.67926683693084,16.250628937009402,,True,False,
2024-06-14,META,B,pullback_gate_fail,LONG,,,7.0,63.7316948597504,16.737261088684242,,True,False,
2024-06-17,META,B,pullback_gate_fail,LONG,,,8.0,64.92349454689425,16.624217397348126,,True,False,
2024-06-18,META,B,pullback_gate_fail,LONG,,,9.0,58.61886442620416,16.40601725329074,,True,False,
2024-06-20,META,B,pullback_gate_fail,LONG,,,10.0,59.9286163012135,16.203402833808884,,True,False,
2024-06-21,META,B,pullback_gate_fail,LONG,,,11.0,53.86472060813247,15.467407963722799,,True,False,
2024-06-24,META,B,pullback_gate_fail,LONG,,,12.0,56.6313030203771,15.285688671254078,,True,False,
2024-06-25,META,B,pullback_gate_fail,LONG,,,13.0,63.13039481572422,15.41553708050927,,True,False,
2024-06-26,META,B,pullback_gate_fail,LONG,,,14.0,64.50940479670851,15.820780680120357,,True,False,
2024-06-27,META,B,pullback_gate_fail,LONG,,,15.0,67.4292799191729,16.976189617345153,,True,False,
2024-06-28,META,B,window_expired,LONG,,,16.0,,,,,,
2024-07-12,META,B,flip_armed,SHORT,536.7568921224866,trending,,,,,,,
2024-07-15,META,B,pullback_gate_fail,SHORT,,,1.0,45.03458384515891,17.13534301973822,,True,False,
2024-07-16,META,B,pullback_gate_fail,SHORT,,,2.0,42.288960266565546,17.044164378786963,,True,False,
2024-07-17,META,B,pullback_gate_fail,SHORT,,,3.0,33.111382494526936,18.347934810371804,,True,False,
2024-07-18,META,B,pullback_gate_fail,SHORT,,,4.0,40.15529286276552,19.47463041389177,,True,False,
2024-07-19,META,B,pullback_gate_fail,SHORT,,,5.0,40.63429111267871,19.855445768498697,,True,False,
2024-07-22,META,B,pullback_gate_fail,SHORT,,,6.0,45.49609309434225,19.7629587349094,,True,False,
2024-07-23,META,B,pullback_gate_fail,SHORT,,,7.0,46.21149856602862,19.41231269437732,,True,False,
2024-07-24,META,B,pullback_entry,SHORT,508.8641045370878,,8.0,36.97188817520213,20.447366121245974,460.66,,,
2024-10-23,META,B,flip_armed,SHORT,603.4573773979304,trending,,,,,,,
2024-10-24,META,B,pullback_entry,SHORT,593.6118896581374,,1.0,49.179682866261224,30.911080940323277,561.71,,,
2024-12-02,META,B,flip_armed,LONG,550.6789314452424,corrective,,,,,,,
2024-12-03,META,B,pullback_gate_fail,LONG,,,1.0,68.40652939667352,15.207337399102611,,True,False,
2024-12-04,META,B,pullback_gate_fail,LONG,,,2.0,68.42759877602347,16.9283112891937,,True,False,
2024-12-05,META,B,pullback_gate_fail,LONG,,,3.0,65.2286496465731,18.616169481208587,,True,False,
2024-12-06,META,B,pullback_entry,LONG,582.2350726712235,,4.0,69.89045696690823,20.593256537122333,609.4,,,
2024-12-20,META,B,flip_armed,SHORT,634.7509803691427,corrective,,,,,,,
2024-12-23,META,B,pullback_entry,SHORT,633.0491323322284,,1.0,45.21651546464106,22.524635381661355,586.74,,,
2025-02-21,META,B,flip_armed,SHORT,738.1136311763183,corrective,,,,,,,
2025-02-24,META,B,pullback_entry,SHORT,721.6457680586865,,1.0,44.061056264542806,43.25789022396626,662.7,,,
2025-04-09,META,B,flip_armed,LONG,454.0866242377003,corrective,,,,,,,
2025-04-10,META,B,no_pullback,LONG,463.78196181393025,,1.0,,,535.595,,,580.975
2025-04-11,META,B,no_pullback,LONG,463.78196181393025,,2.0,,,529.12,,,546.805
2025-04-14,META,B,no_pullback,LONG,463.78196181393025,,3.0,,,528.305,,,557.47
2025-04-15,META,B,no_pullback,LONG,463.78196181393025,,4.0,,,517.66,,,537.81
2025-04-16,META,B,pullback_gate_fail,LONG,,,5.0,35.28899715637678,21.070075249668122,,False,True,
2025-04-17,META,B,pullback_gate_fail,LONG,,,6.0,35.15635360973853,20.939149240924714,,False,True,
2025-04-21,META,B,pullback_gate_fail,LONG,,,7.0,32.587843565206086,21.328170892610032,,False,True,
2025-04-22,META,B,pullback_gate_fail,LONG,,,8.0,37.07957939467194,21.08771149923206,,False,True,
2025-04-23,META,B,no_pullback,LONG,463.78196181393025,,9.0,,,516.6,,,535.23
2025-04-24,META,B,no_pullback,LONG,463.78196181393025,,10.0,,,517.67,,,533.82
2025-04-25,META,B,no_pullback,LONG,475.5295185399167,,11.0,,,536.35,,,549.735
2025-04-28,META,B,no_pullback,LONG,484.30206668592496,,12.0,,,540.66,,,558.275
2025-04-29,META,B,no_pullback,LONG,488.8073600173324,,13.0,,,544.43,,,556.535
2025-04-30,META,B,no_pullback,LONG,488.8073600173324,,14.0,,,529.805,,,548.94
2025-05-01,META,B,no_pullback,LONG,514.6555116140393,,15.0,,,570.81,,,592.55
2025-05-02,META,B,window_expired,LONG,,,16.0,,,,,,
2025-07-16,META,B,flip_armed,SHORT,742.1805154882873,trending,,,,,,,
2025-07-17,META,B,pullback_entry,SHORT,735.8039639394585,,1.0,49.163685311772696,26.759582777701564,697.495,,,
2025-07-31,META,B,flip_armed,LONG,722.1281702063206,trending,,,,,,,
2025-08-01,META,B,pullback_gate_fail,LONG,,,1.0,60.704982784706765,19.32302035067216,,True,False,
2025-08-04,META,B,pullback_entry,LONG,722.1281702063206,,2.0,65.93982506495033,20.027634606851024,758.45,,,
2025-08-21,META,B,flip_armed,SHORT,786.2468885949675,corrective,,,,,,,
2025-08-22,META,B,pullback_gate_fail,SHORT,,,1.0,52.36296390098869,21.066001257918625,,False,True,
2025-08-25,META,B,pullback_gate_fail,SHORT,,,2.0,51.83991048420173,19.997595229593625,,False,False,
2025-08-26,META,B,pullback_gate_fail,SHORT,,,3.0,52.16071589898357,18.83468493383666,,False,False,
2025-08-27,META,B,pullback_gate_fail,SHORT,,,4.0,49.539786953977114,17.508086765167523,,True,False,
2025-08-28,META,B,pullback_gate_fail,SHORT,,,5.0,50.989438984690715,16.424681564099117,,False,False,
2025-08-29,META,B,pullback_gate_fail,SHORT,,,6.0,46.20249009105589,15.757753762155367,,True,False,
2025-09-02,META,B,pullback_gate_fail,SHORT,,,7.0,45.21485299550402,15.846369048719115,,True,False,
2025-09-03,META,B,pullback_gate_fail,SHORT,,,8.0,45.90422510292398,15.595887949729905,,True,False,
