ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,low,high,rsi_ok,adx_slope_ok,rsi,adx_slope
2025-02-27,IWM,B,no_pullback,SHORT,584.9862811440702,,10.0,518.743940438214,540.3550736265698,,,,
2025-02-28,IWM,B,window_expired,SHORT,,,11.0,,,,,,
2025-03-03,IWM,B,flip_armed,LONG,505.9537325636256,trending,,,,,,,
2025-03-04,IWM,B,no_pullback,LONG,505.9537325636256,,1.0,554.1191756900397,591.1478752793092,,,,
2025-03-05,IWM,B,no_pullback,LONG,505.9537325636256,,2.0,553.9756074750942,572.3404952362579,,,,
2025-03-06,IWM,B,no_pullback,LONG,506.7100595944974,,3.0,559.7372141367186,581.6151461636874,,,,
2025-03-07,IWM,B,no_pullback,LONG,526.9359643933778,,4.0,578.3268915873201,603.0412168120909,,,,
2025-03-10,IWM,B,no_pullback,LONG,540.2322559347593,,5.0,591.9638475510652,614.5306043886216,,,,
2025-03-11,IWM,B,no_pullback,LONG,542.7608763719692,,6.0,589.7728696607111,628.578788632046,,,,
2025-03-12,IWM,B,no_pullback,LONG,572.412880025158,,7.0,625.6000850965921,651.945094798729,,,,
2025-03-13,IWM,B,no_pullback,LONG,572.412880025158,,8.0,619.0160418877057,641.8580850185127,,,,
2025-03-14,IWM,B,no_pullback,LONG,572.412880025158,,9.0,622.6938621030079,646.6984083062665,,,,
2025-03-17,IWM,B,no_pullback,LONG,572.412880025158,,10.0,621.052108597602,647.7086013479604,,,,
2025-03-18,IWM,B,window_expired,LONG,,,11.0,,,,,,
2025-06-19,IWM,B,flip_armed,SHORT,802.437236589442,trending,,,,,,,
2025-06-20,IWM,B,no_pullback,SHORT,802.437236589442,,1.0,698.4198158821009,742.2478449921255,,,,
2025-06-23,IWM,B,no_pullback,SHORT,802.437236589442,,2.0,735.9571205174691,775.3919372639745,,,,
2025-06-24,IWM,B,pullback_gate_fail,SHORT,,,3.0,,,False,True,55.74436627874598,1.9128965450021695
2025-06-25,IWM,B,pullback_gate_fail,SHORT,,,4.0,,,False,True,54.60053730631502,1.6396256100018611
2025-06-26,IWM,B,pullback_gate_fail,SHORT,,,5.0,,,False,True,57.71166131581255,0.09228787893934864
2025-06-27,IWM,B,pullback_gate_fail,SHORT,,,6.0,,,False,True,56.281743022903115,0.07910389623372893
2025-06-30,IWM,B,pullback_gate_fail,SHORT,,,7.0,,,False,True,56.85086084152529,0.832757681853245
2025-07-01,IWM,B,pullback_gate_fail,SHORT,,,8.0,,,False,True,58.62902650485913,3.490991792598944
2025-07-02,IWM,B,reflip_disarm,SHORT,,,9.0,,,,,,
2025-07-02,IWM,B,flip_armed,LONG,720.0898085319176,trending,,,,,,,
2025-07-03,IWM,B,no_pullback,LONG,720.0898085319176,,1.0,785.4453013468882,841.3465923031854,,,,
2025-07-04,IWM,B,no_pullback,LONG,720.0898085319176,,2.0,751.2285896740985,787.6399317880126,,,,
2025-07-07,IWM,B,pullback_gate_fail,LONG,,,3.0,,,False,False,43.95966381137892,-2.6527329996491567
2025-07-08,IWM,B,pullback_gate_fail,LONG,,,4.0,,,True,False,50.89522866376613,-3.54840026094913
2025-07-09,IWM,B,no_pullback,LONG,720.0898085319176,,5.0,752.7529402680638,790.3801922374055,,,,
2025-07-10,IWM,B,no_pullback,LONG,720.0898085319176,,6.0,773.7695924749555,830.1205491781117,,,,
2025-07-11,IWM,B,no_pullback,LONG,720.0898085319176,,7.0,791.7456176257301,835.3362951192236,,,,
2025-07-14,IWM,B,no_pullback,LONG,720.0898085319176,,8.0,758.8731443709079,798.6273302072161,,,,
2025-07-15,IWM,B,no_pullback,LONG,720.0898085319176,,9.0,790.085441264057,818.9649167151551,,,,
2025-07-16,IWM,B,no_pullback,LONG,720.0898085319176,,10.0,794.3111006109115,828.1121814389112,,,,
2025-07-17,IWM,B,window_expired,LONG,,,11.0,,,,,,
2025-10-01,IWM,B,flip_armed,SHORT,1308.622879558381,trending,,,,,,,
2025-10-02,IWM,B,no_pullback,SHORT,1252.1280837302638,,1.0,1070.424085304318,1148.0467991309042,,,,
2025-10-03,IWM,B,no_pullback,SHORT,1199.0198281979797,,2.0,1049.3533639456095,1077.437479800253,,,,
2025-10-06,IWM,B,no_pullback,SHORT,1176.1378062067397,,3.0,1011.9256293402285,1068.1259109055186,,,,
2025-10-07,IWM,B,no_pullback,SHORT,1156.3888050192609,,4.0,994.6964538057157,1046.9518121231365,,,,
2025-10-08,IWM,B,no_pullback,SHORT,1152.3540331806018,,5.0,995.0169231059268,1042.1221300730251,,,,
2025-10-09,IWM,B,no_pullback,SHORT,1152.3540331806018,,6.0,1031.021392594754,1114.6668577032704,,,,
2025-10-10,IWM,B,pullback_gate_fail,SHORT,,,7.0,,,True,False,46.47398465625071,-5.3447882493213115
2025-10-13,IWM,B,no_pullback,SHORT,1152.3540331806018,,8.0,1063.4700297725174,1100.2892425771224,,,,
2025-10-14,IWM,B,no_pullback,SHORT,1152.3540331806018,,9.0,1060.6053651306254,1094.5431959655846,,,,
2025-10-15,IWM,B,no_pullback,SHORT,1152.3540331806018,,10.0,1029.5194706359325,1094.3735761764287,,,,
2025-10-16,IWM,B,window_expired,SHORT,,,11.0,,,,,,
2025-11-12,IWM,B,flip_armed,LONG,918.1985066571466,corrective,,,,,,,
2025-11-13,IWM,B,no_pullback,LONG,951.7253480585753,,1.0,1047.710552654764,1100.5368864007207,,,,
2025-11-14,IWM,B,no_pullback,LONG,951.7253480585753,,2.0,1043.228919037982,1090.2802248296946,,,,
2025-11-17,IWM,B,no_pullback,LONG,951.7253480585753,,3.0,1033.0719636807798,1108.7009681360262,,,,
2025-11-18,IWM,B,no_pullback,LONG,966.4050615553056,,4.0,1069.665358837037,1119.7154826152114,,,,
2025-11-19,IWM,B,no_pullback,LONG,966.4050615553056,,5.0,1033.6276128375255,1082.651532991287,,,,
2025-11-20,IWM,B,no_pullback,LONG,966.4050615553056,,6.0,1026.132826348286,1055.8731943205612,,,,
2025-11-21,IWM,B,no_pullback,LONG,966.4050615553056,,7.0,1022.2399869647919,1078.7881021431751,,,,
2025-11-24,IWM,B,no_pullback,LONG,966.4050615553056,,8.0,1027.8119596275587,1077.1144536316576,,,,
2025-11-25,IWM,B,pullback_gate_fail,LONG,,,9.0,,,False,False,42.23509477531491,-0.047041823230784985
2025-11-26,IWM,B,pullback_gate_fail,LONG,,,10.0,,,False,True,42.23358443112955,1.154373777295696
2025-11-27,IWM,B,reflip_disarm,LONG,,,11.0,,,,,,
2025-11-27,IWM,B,flip_armed,SHORT,1089.2431013818584,corrective,,,,,,,
2025-11-28,IWM,B,no_pullback,SHORT,1072.461186395934,,1.0,941.6541736251494,972.4147280845148,,,,
2025-12-01,IWM,B,no_pullback,SHORT,1072.461186395934,,2.0,940.3766497676338,985.6896656464883,,,,
2025-12-02,IWM,B,no_pullback,SHORT,1072.461186395934,,3.0,970.6637960128517,1007.8951025450659,,,,
2025-12-03,IWM,B,no_pullback,SHORT,1072.461186395934,,4.0,972.6400890611418,1025.2400313433775,,,,
2025-12-04,IWM,B,no_pullback,SHORT,1072.461186395934,,5.0,964.5884843128949,993.8196640181785,,,,
2025-12-05,IWM,B,no_pullback,SHORT,1053.0981606955395,,6.0,906.8643216859905,969.03649388468,,,,
2025-12-08,IWM,B,no_pullback,SHORT,1045.5522095455658,,7.0,918.0014387002888,949.8918296684132,,,,
2025-12-09,IWM,B,no_pullback,SHORT,1028.856105354338,,8.0,910.0484926071583,934.5319525032735,,,,
2025-12-10,IWM,B,no_pullback,SHORT,1028.856105354338,,9.0,896.4890669519117,948.9028946498007,,,,
2025-12-11,IWM,B,no_pullback,SHORT,1026.6834276400132,,10.0,906.9852558953633,935.7675164891446,,,,
2025-12-12,IWM,B,window_expired,SHORT,,,11.0,,,,,,
2026-01-21,IWM,B,flip_armed,LONG,868.1149031372137,trending,,,,,,,
2026-01-22,IWM,B,no_pullback,LONG,868.1149031372137,,1.0,931.8998848013886,1013.7451045038704,,,,
2026-01-23,IWM,B,no_pullback,LONG,868.1149031372137,,2.0,899.0847166516253,949.3993761312528,,,,
2026-01-26,IWM,B,no_pullback,LONG,868.1149031372137,,3.0,901.0373177263244,930.3519115251851,,,,
2026-01-27,IWM,B,pullback_gate_fail,LONG,,,4.0,,,False,True,44.8122607460595,0.7497194204245545
2026-01-28,IWM,B,no_pullback,LONG,868.1149031372137,,5.0,895.0407805785676,929.7681838546501,,,,
2026-01-29,IWM,B,no_pullback,LONG,868.1149031372137,,6.0,905.2601094498151,954.8898478472315,,,,
2026-01-30,IWM,B,no_pullback,LONG,868.1149031372137,,7.0,925.2039853870813,960.7475505156455,,,,
2026-02-02,IWM,B,no_pullback,LONG,868.1149031372137,,8.0,944.3300993289115,990.8195482394508,,,,
2026-02-03,IWM,B,no_pullback,LONG,879.2762045799021,,9.0,971.1077724188544,1005.8361515240296,,,,
2026-02-04,IWM,B,no_pullback,LONG,879.2762045799021,,10.0,952.0784169803974,983.0335402908049,,,,
2026-02-05,IWM,B,window_expired,LONG,,,11.0,,,,,,
2024-08-12,META,B,flip_armed,LONG,234.70098782848913,corrective,,,,,,,
2024-08-13,META,B,no_pullback,LONG,234.70098782848913,,1.0,252.11995394368455,263.41191773476214,,,,
2024-08-14,META,B,no_pullback,LONG,234.70098782848913,,2.0,246.67498137018944,256.7369158480176,,,,
2024-08-15,META,B,no_pullback,LONG,234.70098782848913,,3.0,249.41331969871638,270.66796096372855,,,,
2024-08-16,META,B,no_pullback,LONG,236.43909320577464,,4.0,261.47851288339564,272.89380131537195,,,,
2024-08-19,META,B,no_pullback,LONG,241.1656221096027,,5.0,263.5117499244924,284.8166686819264,,,,
2024-08-20,META,B,no_pullback,LONG,241.243888572735,,6.0,267.9839974903106,279.81847571699234,,,,
2024-08-21,META,B,no_pullback,LONG,241.243888572735,,7.0,262.477871231944,273.8091496383214,,,,
2024-08-22,META,B,no_pullback,LONG,241.243888572735,,8.0,257.54114654541223,269.09488274229716,,,,
2024-08-23,META,B,no_pullback,LONG,241.243888572735,,9.0,253.11356237804495,262.71702214541745,,,,
2024-08-26,META,B,no_pullback,LONG,241.243888572735,,10.0,251.92887667359722,265.3711475941732,,,,
2024-08-27,META,B,window_expired,LONG,,,11.0,,,,,,
2024-10-21,META,B,flip_armed,SHORT,337.73361844314053,corrective,,,,,,,
2024-10-22,META,B,no_pullback,SHORT,323.8930312667267,,1.0,277.37608014420454,293.5976306675579,,,,
2024-10-23,META,B,no_pullback,SHORT,310.05604792049405,,2.0,261.5140378666369,280.14930690543184,,,,
2024-10-24,META,B,no_pullback,SHORT,304.8780621797918,,3.0,254.68296175313822,274.54051168065797,,,,
2024-10-25,META,B,no_pullback,SHORT,294.67211597697144,,4.0,247.80359862408437,261.97536453912807,,,,
2024-10-28,META,B,no_pullback,SHORT,285.67426925966925,,5.0,239.0629193345881,253.47222462692466,,,,
2024-10-29,META,B,no_pullback,SHORT,284.3988213484907,,6.0,239.99959335872575,251.91052727705022,,,,
2024-10-30,META,B,no_pullback,SHORT,284.3988213484907,,7.0,247.4258261401422,255.71861471859236,,,,
2024-10-31,META,B,no_pullback,SHORT,284.3988213484907,,8.0,248.0574485198526,258.3942730037218,,,,
2024-11-01,META,B,no_pullback,SHORT,278.92274769310006,,9.0,235.58846823553407,250.66007152920056,,,,
2024-11-04,META,B,no_pullback,SHORT,278.31392768394045,,10.0,236.2359501153204,249.38174683393453,,,,
2024-11-05,META,B,window_expired,SHORT,,,11.0,,,,,,
2024-11-21,META,B,flip_armed,LONG,215.57963558449342,trending,,,,,,,
2024-11-22,META,B,no_pullback,LONG,221.19074256550306,,1.0,248.44510624703577,258.6872938088045,,,,
2024-11-25,META,B,no_pullback,LONG,221.19074256550306,,2.0,247.50702639688174,255.14724883102954,,,,
2024-11-26,META,B,no_pullback,LONG,221.9736806975867,,3.0,247.3625172145052,257.5798535157956,,,,
2024-11-27,META,B,no_pullback,LONG,229.944881255994,,4.0,255.38038273840291,263.4293936119966,,,,
2024-11-28,META,B,no_pullback,LONG,229.944881255994,,5.0,251.8925680648589,259.3310094052178,,,,
2024-11-29,META,B,no_pullback,LONG,229.944881255994,,6.0,248.65724010977812,259.32666346442795,,,,
2024-12-02,META,B,no_pullback,LONG,229.944881255994,,7.0,241.56250203217027,259.4248331896928,,,,
2024-12-03,META,B,pullback_gate_fail,LONG,,,8.0,,,True,False,50.30089592660052,-2.77802228449206
2024-12-04,META,B,no_pullback,LONG,229.944881255994,,9.0,248.5833142097516,257.0490224755435,,,,
2024-12-05,META,B,no_pullback,LONG,229.944881255994,,10.0,249.57407354064588,258.90267407524294,,,,
2024-12-06,META,B,window_expired,LONG,,,11.0,,,,,,
2025-02-14,META,B,flip_armed,SHORT,379.58194892687607,corrective,,,,,,,
2025-02-17,META,B,no_pullback,SHORT,367.4784338427727,,1.0,320.8805607557824,330.2535721618995,,,,
2025-02-18,META,B,no_pullback,SHORT,363.82780541858756,,2.0,314.92450546104016,329.83526454371855,,,,
2025-02-19,META,B,no_pullback,SHORT,363.82780541858756,,3.0,320.1317169706357,335.4752808289327,,,,
2025-02-20,META,B,no_pullback,SHORT,363.739033154667,,4.0,318.16329500322854,329.5641226648192,,,,
2025-02-21,META,B,no_pullback,SHORT,363.739033154667,,5.0,313.74318199226207,337.80567767219134,,,,
2025-02-24,META,B,no_pullback,SHORT,363.739033154667,,6.0,325.9595679518297,341.15169469800304,,,,
2025-02-25,META,B,no_pullback,SHORT,363.739033154667,,7.0,335.05200353147256,344.9414784881561,,,,
2025-02-26,META,B,no_pullback,SHORT,363.739033154667,,8.0,334.28658406222064,348.05940502833994,,,,
2025-02-27,META,B,pullback_gate_fail,SHORT,,,9.0,,,False,True,55.37550582113137,0.1911599878053778
2025-02-28,META,B,pullback_gate_fail,SHORT,,,10.0,,,False,True,55.76928477283067,1.3659541712586432
2025-03-03,META,B,reflip_disarm,SHORT,,,11.0,,,,,,
2025-03-03,META,B,flip_armed,LONG,321.8958152178352,trending,,,,,,,
2025-03-04,META,B,no_pullback,LONG,331.16057511326,,1.0,362.84900439175277,380.8331385252488,,,,
2025-03-05,META,B,no_pullback,LONG,333.74613123850645,,2.0,366.2573019436442,382.66240596596015,,,,
2025-03-06,META,B,no_pullback,LONG,341.9419564261925,,3.0,374.64344220285693,390.40690087486394,,,,
2025-03-07,META,B,no_pullback,LONG,343.3083088620514,,4.0,374.9311734626635,394.5392894658195,,,,
2025-03-10,META,B,no_pullback,LONG,345.15533217977344,,5.0,378.6649703867046,393.76333892686426,,,,
2025-03-11,META,B,no_pullback,LONG,345.15533217977344,,6.0,375.34314042018224,390.7648000501874,,,,
2025-03-12,META,B,no_pullback,LONG,345.15533217977344,,7.0,373.9763397457645,386.3085564001189,,,,
2025-03-13,META,B,no_pullback,LONG,345.15533217977344,,8.0,361.6029375583724,380.321751374989,,,,
2025-03-14,META,B,pullback_gate_fail,LONG,,,9.0,,,True,False,50.07874727369061,-3.5156141754467427
2025-03-17,META,B,pullback_gate_fail,LONG,,,10.0,,,False,False,49.696701514458525,-3.013383578954347
2025-03-18,META,B,window_expired,LONG,,,11.0,,,,,,
2025-03-21,META,B,flip_armed,SHORT,386.39824442642197,trending,,,,,,,
2025-03-24,META,B,no_pullback,SHORT,366.8265271067527,,1.0,319.92927090513933,331.7251505976121,,,,
2025-03-25,META,B,no_pullback,SHORT,366.8265271067527,,2.0,318.5938026909121,335.83471869419196,,,,
2025-03-26,META,B,no_pullback,SHORT,363.5507964492322,,3.0,313.36086318262704,330.8292377399763,,,,
2025-03-27,META,B,no_pullback,SHORT,352.7442184588926,,4.0,306.0251541599733,318.570344706349,,,,
2025-03-28,META,B,no_pullback,SHORT,346.18609972838107,,5.0,300.67045171860684,312.82221956742814,,,,
2025-03-31,META,B,no_pullback,SHORT,344.527327872217,,6.0,302.4925381511744,311.21120754346146,,,,
2025-04-01,META,B,no_pullback,SHORT,344.527327872217,,7.0,298.99601246054243,316.58348917984546,,,,
2025-04-02,META,B,no_pullback,SHORT,344.527327872217,,8.0,300.02703226063096,314.29277095451596,,,,
2025-04-03,META,B,no_pullback,SHORT,344.527327872217,,9.0,305.18221191807226,317.2723610641988,,,,
2025-04-04,META,B,no_pullback,SHORT,344.527327872217,,10.0,303.7226674801719,313.7788701644648,,,,
2025-04-07,META,B,window_expired,SHORT,,,11.0,,,,,,
2025-06-13,META,B,flip_armed,LONG,240.9839468727426,trending,,,,,,,
2025-06-16,META,B,no_pullback,LONG,245.78159808989554,,1.0,270.3687525150072,283.3580557156062,,,,
2025-06-17,META,B,no_pullback,LONG,257.2160042297627,,2.0,280.7809710928793,298.41560533189306,,,,
2025-06-18,META,B,no_pullback,LONG,267.5309777815056,,3.0,293.8921302494491,305.02374271511974,,,,
2025-06-19,META,B,no_pullback,LONG,267.5309777815056,,4.0,292.9673307963497,304.10753270598553,,,,
2025-06-20,META,B,no_pullback,LONG,267.5309777815056,,5.0,285.2383236277605,299.6520606560147,,,,
2025-06-23,META,B,no_pullback,LONG,267.5309777815056,,6.0,286.6532936180855,293.53566837355174,,,,
2025-06-24,META,B,no_pullback,LONG,267.5309777815056,,7.0,277.5393499828051,292.84793710479823,,,,
2025-06-25,META,B,pullback_gate_fail,LONG,,,8.0,,,True,False,58.039136844893925,-4.7241783629260325
2025-06-26,META,B,reflip_disarm,LONG,,,9.0,,,,,,
2025-06-26,META,B,flip_armed,SHORT,311.37400917729343,trending,,,,,,,
2025-06-27,META,B,no_pullback,SHORT,294.37055871951924,,1.0,256.8684162890707,264.23786381547615,,,,
2025-06-30,META,B,no_pullback,SHORT,294.37055871951924,,2.0,259.48803232799105,266.0883932615418,,,,
2025-07-01,META,B,no_pullback,SHORT,294.37055871951924,,3.0,260.9794580743186,268.9199563060825,,,,
2025-07-02,META,B,no_pullback,SHORT,294.37055871951924,,4.0,259.4163148466808,271.19250107312075,,,,
2025-07-03,META,B,no_pullback,SHORT,288.6926711327276,,5.0,251.1091348800731,264.3563606028113,,,,
2025-07-04,META,B,no_pullback,SHORT,288.6926711327276,,6.0,253.9916666901473,266.9093371142081,,,,
2025-07-07,META,B,no_pullback,SHORT,288.6926711327276,,7.0,260.807973678475,276.6979135901312,,,,
2025-07-08,META,B,pullback_gate_fail,SHORT,,,8.0,,,False,True,56.47004051722908,0.7475372761576686
2025-07-09,META,B,pullback_gate_fail,SHORT,,,9.0,,,False,True,55.74366375662222,2.6959515452244887
2025-07-10,META,B,reflip_disarm,SHORT,,,10.0,,,,,,
2025-07-10,META,B,flip_armed,LONG,251.91505275086428,trending,,,,,,,
2025-07-11,META,B,no_pullback,LONG,260.83720594902314,,1.0,288.63913426752384,301.97844276342863,,,,
2025-07-14,META,B,no_pullback,LONG,272.3302015044942,,2.0,301.11793228201066,310.064706411176,,,,
2025-07-15,META,B,no_pullback,LONG,276.9674628513121,,3.0,301.64884438634715,322.6633424777638,,,,
2025-07-16,META,B,no_pullback,LONG,283.0585131713553,,4.0,312.1673759033599,322.41099506601773,,,,
2025-07-17,META,B,no_pullback,LONG,290.54690636662644,,5.0,312.16270433235917,348.9299327974289,,,,
2025-07-18,META,B,no_pullback,LONG,316.6487872341985,,6.0,347.61084586567864,367.7604952535214,,,,
2025-07-21,META,B,no_pullback,LONG,320.2685072228084,,7.0,354.16943217893055,366.2985123258875,,,,
2025-07-22,META,B,no_pullback,LONG,329.60438940352935,,8.0,361.3130814378857,378.3539874070224,,,,
2025-07-23,META,B,no_pullback,LONG,346.66816393662054,,9.0,376.76238283797596,401.21042930068336,,,,
2025-07-24,META,B,no_pullback,LONG,362.9335026281891,,10.0,396.5664611511093,414.3802987371812,,,,
2025-07-25,META,B,window_expired,LONG,,,11.0,,,,,,
2025-12-26,META,B,flip_armed,SHORT,1148.015239838727,corrective,,,,,,,
2025-12-29,META,B,no_pullback,SHORT,1148.015239838727,,1.0,1011.8368805244485,1063.2378552888051,,,,
2025-12-30,META,B,no_pullback,SHORT,1133.6000005587634,,2.0,972.8746214159387,1050.5141946371687,,,,
2025-12-31,META,B,no_pullback,SHORT,1102.7740844280552,,3.0,962.751717594571,1003.1614956672313,,,,
2026-01-01,META,B,no_pullback,SHORT,1089.1590296437487,,4.0,959.4493858365129,988.6146042229093,,,,
2026-01-02,META,B,no_pullback,SHORT,1089.1590296437487,,5.0,957.6136758818881,1020.4874640491083,,,,
2026-01-05,META,B,no_pullback,SHORT,1089.1590296437487,,6.0,970.7428557893695,1016.0563543006255,,,,
2026-01-06,META,B,no_pullback,SHORT,1089.1590296437487,,7.0,965.7259031476044,1006.1253771218743,,,,
2026-01-07,META,B,no_pullback,SHORT,1089.1590296437487,,8.0,977.4350838089272,1012.7052399688937,,,,
2026-01-08,META,B,no_pullback,SHORT,1089.1590296437487,,9.0,976.6393840745251,1040.971763271661,,,,
2026-01-09,META,B,pullback_gate_fail,SHORT,,,10.0,,,False,True,56.76503786778589,1.191237237393338
2026-01-12,META,B,window_expired,SHORT,,,11.0,,,,,,
2026-01-14,META,B,flip_armed,LONG,972.7172392973073,trending,,,,,,,
2026-01-15,META,B,no_pullback,LONG,1015.3896822861497,,1.0,1113.8004792035335,1172.784678608793,,,,
2026-01-16,META,B,no_pullback,LONG,1050.2270216537017,,2.0,1152.2277315053964,1204.6753199306675,,,,
2026-01-19,META,B,no_pullback,LONG,1050.2270216537017,,3.0,1154.2255758838512,1195.800891984147,,,,
2026-01-20,META,B,no_pullback,LONG,1050.2270216537017,,4.0,1145.4078731335353,1204.9624636257142,,,,
2026-01-21,META,B,no_pullback,LONG,1067.5925652689778,,5.0,1173.083244959005,1212.298317534684,,,,
2026-01-22,META,B,no_pullback,LONG,1077.6289025658675,,6.0,1184.9080387067372,1206.1450716635784,,,,
2026-01-23,META,B,no_pullback,LONG,1077.6289025658675,,7.0,1125.617925222104,1207.839328828678,,,,
2026-01-26,META,B,no_pullback,LONG,1077.6289025658675,,8.0,1121.3025048499205,1208.9584354585397,,,,
2026-01-27,META,B,no_pullback,LONG,1077.6289025658675,,9.0,1188.7222674301452,1224.6554009847707,,,,
2026-01-28,META,B,no_pullback,LONG,1077.6289025658675,,10.0,1132.4983665425293,1193.772546413501,,,,
2026-01-29,META,B,window_expired,LONG,,,11.0,,,,,,
2026-02-24,META,B,flip_armed,SHORT,1343.0908924723453,trending,,,,,,,
2026-02-25,META,B,no_pullback,SHORT,1326.1807019536445,,1.0,1162.881864797227,1227.4123459880263,,,,
2026-02-26,META,B,pullback_gate_fail,SHORT,,,2.0,,,False,False,61.32809514564131,-1.1190665914639375
2026-02-27,META,B,pullback_gate_fail,SHORT,,,3.0,,,False,False,56.97662572891038,-0.68060203738548
2026-03-02,META,B,pullback_gate_fail,SHORT,,,4.0,,,False,False,60.46781131730037,-1.064987494668454
2026-03-03,META,B,pullback_gate_fail,SHORT,,,5.0,,,False,True,60.30765028321016,0.2394757148167379
2026-03-04,META,B,pullback_entry,SHORT,1326.1807019536445,,6.0,1175.6573993400432,,,,47.06332571259991,0.41521676529232465
2024-08-14,MRVL,B,flip_armed,LONG,314.95950767086117,corrective,,,,,,,
2024-08-15,MRVL,B,no_pullback,LONG,314.95950767086117,,1.0,342.9933659215488,365.0157552897364,,,,
2024-08-16,MRVL,B,no_pullback,LONG,314.95950767086117,,2.0,345.90578768666484,364.1969927517266,,,,
2024-08-19,MRVL,B,no_pullback,LONG,314.95950767086117,,3.0,346.5006445523721,362.104280990279,,,,
2024-08-20,MRVL,B,no_pullback,LONG,315.1496944643852,,4.0,350.13555453239087,363.85115885085145,,,,
2024-08-21,MRVL,B,no_pullback,LONG,318.03766728604677,,5.0,352.97164843221,363.8729078656065,,,,
2024-08-22,MRVL,B,no_pullback,LONG,324.9997844366783,,6.0,357.1832450185506,373.83400179736276,,,,
2024-08-23,MRVL,B,no_pullback,LONG,327.69256330210607,,7.0,359.21128177829064,378.9682281701545,,,,
2024-08-26,MRVL,B,no_pullback,LONG,327.69256330210607,,8.0,352.68612125891553,364.45351490444654,,,,
2024-08-27,MRVL,B,no_pullback,LONG,327.69256330210607,,9.0,348.3489092117502,368.66629568842427,,,,
2024-08-28,MRVL,B,no_pullback,LONG,327.69256330210607,,10.0,343.2758650796985,355.0496265121041,,,,
2024-08-29,MRVL,B,window_expired,LONG,,,11.0,,,,,,
2024-10-18,MRVL,B,flip_armed,SHORT,513.2263681304557,corrective,,,,,,,
